source,target
1379204,1444968
1379204,1444968
1379204,1444968
1379204,1444968
1030202,1379204
1379204,1444968
1379204,1444968
1379204,1444968
1379204,1444968
1563401,1379204
176405,1379204
1006577,1379204
1379204,1111900
176405,1379204
176405,1379204
176405,1379204
176405,1379204
1006577,1379204
176405,1379204
1379204,1587533
1379204,1351935
1379204,973576
1379204,1039584
1379204,1039584
1379204,1536774
1379204,715604
1379204,715604
1379204,1833278
176405,1379204
1379204,2710220
1379204,578714
1065817,1379204
1563401,1379204
1563401,1379204
1379204,176405
176405,1379204
659645,1379204
1379204,176405
1379204,176405
176405,1379204
1065817,1379204
1379204,988918
1065817,1379204
1379204,176405
484556,1379204
2339278,1379204
1379204,520343
1379204,659645
580415,1379204
1379204,580432
1006577,1379204
1563401,1379204
1379204,1545280
1379204,1545280
1545280,1379204
1545285,1379204
580415,1379204
1365801,1379204
592144,1379204
580415,1379204
1022878,1385080
1002739,1385080
740501,1385080
1014480,1385080
1022878,1385080
1057961,1385080
592369,1385080
3742416,1385080
3742416,1385080
8149106,1385080
1002739,1385080
592369,1385080
6647781,1385080
7062183,1385080
620282,1385080
6647781,1385080
6647781,1385080
685181,1385080
872104,1385080
210750,1385080
2439043,1385080
709718,1385080
1002739,1385080
4192496,1385080
1002739,1385080
980935,1385080
2439043,1385080
872104,1385080
685181,1385080
1002739,1385080
649513,1385080
582070,1385080
757588,1385080
620282,1385080
210750,1385080
318413,1385080
2439043,1385080
2439043,1385080
983418,1385080
1022878,1385080
4192496,1385080
872104,1385080
4192496,1385080
1104617,1385080
983418,1385080
872104,1385080
983418,1385080
687909,1385080
1104617,1385080
1014480,1385080
620282,1385080
2439043,1385080
1104617,1385080
406347,1385080
708802,1385080
620282,1385080
4192496,1385080
1082649,1385080
740950,1385080
4192496,1385080
4192496,1385080
687909,1385080
983418,1385080
4192496,1385080
983418,1385080
983418,1385080
620282,1385080
1014480,1385080
4192496,1385080
1456296,1385080
983418,1385080
1022878,1385080
983418,1385080
620282,1385080
983418,1385080
1014480,1385080
872104,1385080
983418,1385080
2621407,1385080
2439043,1385080
985453,1385080
1616282,1385080
2986126,1385080
1509792,1385080
1160569,1385080
1057961,1385080
746365,1385080
2726189,1385080
2732876,1385080
786230,1385080
1439397,1385080
694115,1385080
2032891,1385080
740950,1385080
3022654,1385080
2439043,1385080
740501,1385080
983418,1385080
1662511,1385080
1070293,1385080
2378182,1385080
1082649,1385080
2461854,1385080
1485999,1385080
592369,1385080
3159522,1385080
756747,1385080
2621407,1385080
1022878,1385080
620282,1385080
615870,1385080
620282,1385080
620282,1385080
592369,1385080
592369,1385080
2621407,1385080
620282,1385080
740501,1385080
740501,1385080
620282,1385080
880803,1385080
2737946,1385080
788221,1385080
694115,1385080
1560424,1385080
1014480,1385080
1518000,1385080
788221,1385080
592369,1385080
687909,1385080
1273943,1385080
740501,1385080
740501,1385080
740501,1385080
620282,1385080
1014480,1385080
587880,1385080
872104,1385080
1113019,1385080
740950,1385080
620282,1385080
1389470,1593079
1389470,1593079
1389470,1593079
1389470,1593079
1389470,1593079
1389470,1593079
1389470,1593079
1389470,1593079
1389470,1593079
1186709,1389470
1389470,754120
748550,1390801
1390801,577844
1028743,1390801
1390801,1813571
831316,1393893
1779668,1393893
1313994,1393893
7695316,1393893
831316,1393893
2919065,1393893
1469495,1393893
203712,1393893
1313994,1393893
4599292,1393893
1779668,1393893
4174012,1393893
405654,1393893
970617,1393893
4174012,1393893
970617,1393893
405654,1393893
405654,1393893
970617,1393893
2553826,1393893
405654,1393893
405654,1393893
1756525,1393893
1393893,1756525
1393893,400195
1393893,400195
1313994,1393893
831316,1393893
401606,1393893
1393893,1066108
1613348,1393893
1066108,1393893
401606,1393893
1404736,3254634
1404736,3254634
1404736,2390215
1404736,3254634
1404736,3254634
1404736,2350890
229892,1404736
1404736,2350890
1404736,2350890
1404736,669122
1404736,669122
1404736,669122
2350890,1404736
1341917,1404736
1404736,2408269
1404736,2350890
2390215,1404736
3254634,1404736
1030787,1404736
1404736,1201501
669122,1404736
428124,1404736
669122,1404736
1141240,1404736
1141240,1404736
2390215,1404736
1404736,1632949
1141240,1404736
1404736,2302593
1404736,2390215
786731,1404736
1141240,1404736
320595,1404736
1561368,1404736
1404736,1192749
1468216,1405213
1468216,1405213
1405213,1468216
1405213,1468216
1405213,1468216
1468216,1405213
1405213,1468216
1405213,1468216
1468216,1405213
1468216,1405213
1405213,1468216
1405213,1468216
1405213,670334
1405213,1328021
648078,1407532
226371,1407532
3915057,1407532
2821494,1407532
3438886,1407532
648078,1407532
2015063,1407532
1744596,1407532
1744596,1407532
2540135,1407532
648078,1407532
2015063,1407532
796268,1407532
1714224,1407532
511078,1407532
1432222,987440
1432222,3190190
987440,1432222
2049922,1432222
1432222,686225
1432222,987440
985453,1432222
987440,1432222
2115113,1432222
686225,1432222
987440,1432222
740950,1432222
987440,1432222
987440,1432222
1432222,3944292
2672644,1432222
987440,1432222
1569918,1432222
1569918,1432222
1432222,686225
1432222,987440
1769606,1432222
3414440,1432222
987440,1432222
987440,1432222
1273935,1432222
975544,1432222
865008,1432222
987440,1432222
1569918,1432222
697075,1432222
987440,1432222
1432222,1307021
332620,1432222
587880,1432222
587880,1432222
1769606,1432222
1432222,880803
1432222,1566980
1569918,1432222
1569918,1432222
1440942,3647990
2696295,1440942
1718972,1440942
1535231,1440942
1348899,1440942
1440942,1535231
2696295,1440942
1440942,2696295
3633184,1440942
1440942,2952775
1440942,2696295
1718972,1440942
3647990,1440942
1440942,1718972
1440942,7196953
1535231,1440942
1535231,1440942
1718972,1440942
1348899,1440942
1535231,1440942
1440942,3633184
1440942,1718972
2696295,1440942
1718972,1440942
6848310,1440942
1440942,1535231
1440942,1535231
1440942,1535231
1440942,1718972
2160858,1440942
1440942,668563
1440942,2365528
2433667,1440942
1440942,2433667
4220590,1440942
1440942,1535231
6553360,1440942
1774118,1440942
1535231,1440942
1535231,1440942
1535231,1440942
1440942,668563
1535231,1440942
1535231,1440942
1440942,2696295
1440942,1697959
1535231,1440942
1440942,1697959
1440942,1620924
1440942,1620924
1440942,1535231
1440942,1697959
768586,1440942
1440942,1697959
1440942,2952775
1440942,768586
1440942,2727852
1440942,674535
1440942,1535231
1348899,1440942
1774118,1440942
1535231,1440942
1440942,1535231
1440942,2164013
2696295,1440942
1440942,1620924
1440942,2696295
1535231,1440942
1440942,1774118
1440942,1774118
1440942,1535231
1440942,1535231
1440942,1620924
1440942,1697959
1440942,1697959
1440942,2689168
1440942,1774118
2689168,1440942
1440942,2160868
1440942,2696295
1440942,1774118
1535231,1440942
1440942,2365528
1440942,920618
1440942,1237910
1441377,1520940
1441377,1520940
3795172,1441377
1441377,3538287
1441377,3538287
1441377,1520940
1441377,3538287
1441377,3538287
1441377,1520940
1441377,3538287
1441377,3538287
1441377,1520940
1441377,3538287
1441377,3538287
1441377,1520940
1441377,3538287
1441377,1045025
1441377,1520940
1441377,1520940
1441377,1520940
1441377,1520940
3538287,1441377
1045025,1441377
1045025,1441377
1441377,1441373
1441377,1441373
1441373,1441377
1441373,1441377
1441377,1520940
1441377,1520804
1412286,1441377
1482495,1441377
1441377,1441373
1454543,1447266
1447266,1454543
1454543,1447266
1454543,1447266
1447266,1454543
1447266,1454543
452620,1447266
714326,1447266
1447266,1144594
1247062,1447266
1447266,944336
713106,1447266
2312504,1447266
1447266,1082773
452620,1447266
1447266,1096983
1447266,1246957
1447266,944336
452620,1447266
452620,1447266
452620,1447266
452620,1447266
1447266,1144594
452620,1447266
1454543,1447266
1447266,1630197
1447266,1096983
1144594,1447266
452620,1447266
452620,1447266
1447266,1454543
1447266,1060715
1096983,1447266
452620,1447266
452620,1447266
1447266,1999908
452620,1447266
1447266,1547355
1447266,1144594
944336,1447266
1547355,1447266
452620,1447266
1447266,784203
1447266,784203
1270876,1447266
2104449,1447266
452620,1447266
1447266,1096983
1447266,944336
944336,1447266
452620,1447266
1447266,1096983
1447266,512278
452620,1447266
452620,1447266
452620,1447266
1179528,1447266
452620,1447266
452620,1447266
452620,1447266
1179528,1447266
1179528,1447266
452620,1447266
452620,1447266
452620,1447266
1999908,1447266
452620,1447266
452620,1447266
452620,1447266
452620,1447266
1447266,452620
1447266,452620
1447266,1080264
411466,1447266
1451023,1459975
1451023,2751392
1451023,1580390
1853887,1451023
1451023,2932251
6213827,1451023
1545665,1451023
1451023,749889
1451023,1423857
769007,1451023
1580390,1451023
1014516,1451023
1451023,1423857
3539459,1451023
1451023,1423857
1216283,1451023
1451023,1489030
1451023,1423857
1451023,4320463
1580390,1451023
1451023,949040
1451023,1580390
1451023,786580
2339278,1451023
1451023,2533752
1451023,2697344
1451023,2115891
1451023,1423857
1451023,769007
769007,1451023
2726939,1451023
1451023,6213827
708782,1451023
1451023,1251297
1451023,1216283
1451023,1545413
1451023,1253217
3716355,1451023
1853887,1451023
2590960,1451023
2979819,1451023
1451023,1207268
2979819,1451023
2979819,1451023
2979819,1451023
3539459,1451023
1451023,1251297
1206350,1451023
2979819,1451023
4160475,1451023
1447463,1451023
1447463,1451023
1451023,1253217
3567629,1451023
1451023,3567629
1014516,1451023
1014516,1451023
1451023,5024206
1451023,1251297
1580390,1451023
1451023,1207268
2339278,1451023
1451023,3539459
1451023,1580390
1451023,687243
1451023,687243
1451023,2339278
1451023,4831695
1451023,1251297
1451023,1187980
1451023,1251297
1451023,1580390
1451023,1580390
1580390,1451023
1451023,1187980
1451023,4173642
1451023,2713401
1451023,1421998
1034991,1451023
1451023,1363604
2120988,1451023
2751392,1451023
141295,1451023
557188,1451023
2502453,1451023
558721,1451023
1649112,1451023
2733262,1451023
729419,1451023
480883,1451023
1451023,1176225
2732809,1451023
2399928,1451023
1566980,1451023
1654277,1451023
4607982,1451023
996693,1451023
1451023,1170172
2601411,1451023
1216283,1451023
1447463,1451023
3567629,1451023
1451023,996693
944757,1451023
1451023,4468811
1365801,1451023
1451023,1365801
1451023,3567629
1580390,1451023
1451023,556362
3567629,1451023
1451023,556362
1451023,1251297
3539459,1451023
2339278,1451023
3567629,1451023
1451023,1251297
1451023,2339278
1451023,3539459
1451023,3567629
1451023,1580390
1292705,1451023
1292705,1451023
1451023,1365801
3567629,1451023
1451023,1365801
1451023,1365801
1451023,1365801
3622583,1451023
1451023,636945
3554076,1451023
1303686,1451023
2859597,1451023
427484,1451023
2560034,1451023
3503767,1451023
1746298,1451023
2448546,1451023
3431724,1451023
2718308,1451023
2873862,1451023
2577443,1451023
1208075,1451023
554068,1451023
1134711,1451023
1020494,1451023
690483,1451023
1451023,120824
1125655,1451023
1451023,554068
1451023,3015572
1451023,3431724
1451023,1356995
1020957,1451023
3503767,1451023
1451023,3051813
1451023,636945
1451023,3052552
1451023,2859597
1451023,1034991
1451023,2382714
1451023,1014516
1451023,2726939
3025595,1451023
1451023,1580390
1451023,889063
1451023,1134711
1451023,1298206
1451023,2901946
1451023,2577443
1451023,3025613
1451023,2560034
1451023,2826204
1451023,1020494
1451023,2718308
1451023,2202145
1451023,1208075
1451023,949040
949110,1451023
2448546,1451023
1451023,2502453
1451023,1303686
1451023,2448546
1451023,2448546
1451023,1459152
1451023,556362
1451023,1580390
1451023,2191629
1451023,1216283
1451023,2726939
1451023,2501027
1451023,556362
1451023,1216283
1451023,1365801
997246,1451023
1451023,2501027
1451023,1044480
1451023,1014516
1451023,1006670
1451023,556362
1451023,556362
1451023,1467762
1061483,1451023
1467762,1451023
1251297,1451023
1451023,1216283
1451023,1964883
1014516,1451023
1451023,1292705
1292705,1451023
1451023,1292705
1545413,1451023
1451023,1688587
1451023,1216283
1451023,1545413
1451023,980978
1451023,556362
1451023,1146014
1451023,1365801
1216283,1451023
1451023,1581071
1451023,979746
1451023,977311
1251297,1451023
997246,1451023
1459950,639482
1459950,7375845
3972088,1459950
1459950,1052643
1459950,639482
1459950,6609896
476911,1459950
609184,1459950
350967,1459950
559595,1459950
874255,1459950
1459950,745927
1459950,4323730
6915133,1459950
1459950,982548
6372441,1459950
557950,1459950
3972088,1459950
510087,1459950
7375845,1459950
3337680,1459950
941965,1459950
1459950,480202
605579,1459950
1459950,510087
1459950,482846
609184,1459950
1459950,283500
928105,1459950
3972088,1459950
1459950,480202
1459950,1052643
1459950,639482
1667686,1459950
1459950,476911
3972088,1459950
1459950,482846
1667686,1459950
982548,1459950
3972088,1459950
1459950,670859
1459950,480202
1459950,549666
1459950,715299
1071067,1459950
1459950,965683
1496158,1459950
1459950,2711232
1459950,2711232
1459950,557950
1459950,482846
1459950,3972088
1459950,480202
476911,1459950
1459950,7055186
1459950,784448
3972088,1459950
854164,1459950
7375845,1459950
6620780,1459950
1459950,938484
5230380,1459950
6497453,1459950
6167973,1459950
722463,1459950
6709766,1459950
6589665,1459950
1459950,2467164
6538544,1459950
2835938,1459950
963662,1459950
979746,1459950
1459950,1052643
736790,1459950
1459950,639482
1459950,476911
1459950,482846
1459950,480202
1459950,476911
1459950,1052643
1459950,639482
1459950,1918408
1652374,1459950
1459950,467584
769912,1459950
766050,1459950
938484,1459950
3972088,1459950
1667686,1459950
6719656,1459950
454713,1459950
1459950,1652374
1459950,924269
482846,1459950
1459950,313799
1459950,1893471
1459950,3060202
3972088,1459950
1459950,747216
454713,1459950
2598621,1459950
1459950,400208
1459950,3524733
3972088,1459950
1459950,784660
1459950,1463549
2621758,1459950
2621758,1459950
454713,1459950
1459950,454713
1459950,3756513
1459950,2621758
1459950,6267721
1459950,1463549
1459950,3972088
1459950,747216
1459950,400208
3972088,1459950
1459950,3060202
1459950,639482
1459950,2621758
3972088,1459950
3972088,1459950
1459950,623217
454713,1459950
3972088,1459950
1459950,3060202
3972088,1459950
3060202,1459950
3972088,1459950
2028064,1459950
3972088,1459950
1893471,1459950
1548541,1459950
510087,1459950
1459950,1405456
1459950,605963
1459950,415674
1459950,964801
3972088,1459950
889063,1459950
1459950,1667686
1459950,938484
1459950,4323730
1459950,982548
389275,1459950
690179,1459950
928105,1459950
1459950,350967
1459950,3917091
1652374,1459950
482846,1459950
924269,1459950
1459950,623217
1459950,690179
594600,1459950
1652374,1459950
577844,1459950
1459950,1652374
1459950,3972088
1459950,941965
1459950,1098973
741046,1459950
1459950,1170172
1459950,1608017
1459950,482846
1459950,873593
245626,1459950
1459950,626970
874255,1459950
1459950,2485535
1459950,1056177
1459950,1548541
1459950,973304
1459950,982548
1667686,1459950
510087,1459950
1327173,1459950
1459950,245626
1459950,3917091
577844,1459950
196237,1459950
1459950,196237
1459950,690681
884733,1459950
1548541,1459950
1459950,854164
605579,1459950
605579,1459950
1459950,2751366
1548541,1459950
1459950,2062191
495349,1459950
1459950,786741
1459950,2062191
627672,1459950
1459950,786741
884733,1459950
884733,1459950
964801,1459950
605579,1459950
1459950,815689
1459950,640895
928105,1459950
1459950,687243
1459950,741046
1459950,1893471
1893471,1459950
741046,1459950
1459950,1036641
1459950,476911
1459950,1548541
874255,1459950
808044,1459950
884733,1459950
1459950,605579
1459950,889063
786741,1459950
